Name	ZS	DA	GG	NO	QU	SL	TA	WE	ZY
led664	1	1	1	1	1	1	1	1	1
led665	1	1	1	1	1	1	1	1	1
led666	1	1	1	1	1	1	1	1	1
led667	1	1	1	1	1	1	1	1	1
led668	1	1	1	1	1	1	1	1	1
led669	1	1	1	1	1	1	1	1	1
led670	1	1	1	1	1	1	1	1	1
led671	1	1	1	1	1	1	1	1	1
led672	1	1	1	1	1	1	1	1	1
led673	1	1	1	1	1	1	1	1	1
led674	1	1	1	1	1	1	1	1	1
led675	1	1	1	1	1	1	1	1	1
led676	1	1	1	1	1	1	1	1	1
led677	1	0	1	1	1	1	1	1	1
led678	1	1	1	1	1	1	1	1	1
led679	1	1	1	1	1	1	1	1	1
led680	1	1	1	1	1	1	1	1	1
led681	1	1	1	1	1	1	1	1	1
led682	1	1	1	1	1	1	1	1	1
led683	1	1	1	1	1	1	1	1	1
led684	0	1	1	1	1	1	1	1	1
led685	1	1	1	1	1	1	1	1	1
led686	1	1	1	1	1	1	1	1	1
led687	1	1	1	1	1	1	1	1	1
led688	1	1	1	1	1	1	1	1	1
led689	1	1	1	1	1	1	1	1	1
led690	1	1	1	1	1	1	1	1	1
led691	1	1	1	1	1	1	1	1	1
led692	1	1	1	1	1	1	1	1	1
led693	1	1	1	1	1	1	1	1	1
led694	1	1	1	1	1	1	1	0	1
led695	1	1	1	1	1	1	1	1	1
led696	1	1	1	1	1	1	1	1	1
led697	1	1	1	1	1	1	1	1	1
led698	1	1	1	1	1	1	1	1	1
led699	1	1	1	1	1	1	1	1	1
led700	1	1	1	1	1	1	1	1	1
led701	1	1	1	1	1	1	1	1	1
led702	1	1	1	1	1	1	1	1	1
led703	1	1	1	1	1	1	1	1	1
led704	1	1	1	1	1	1	1	1	1
led705	1	1	1	1	1	1	1	1	1
led706	1	1	1	1	1	1	1	1	1
led707	1	1	1	1	1	1	1	1	1
led708	1	1	1	1	1	1	1	1	1
led709	1	1	1	1	1	1	1	1	1
led710	1	1	1	1	1	1	1	1	1
led711	1	1	1	1	1	1	1	1	1
led712	1	1	1	1	1	1	1	1	1
led713	1	1	1	1	1	1	1	1	1
led714	1	1	1	1	1	1	1	1	1
led715	1	1	1	1	1	1	1	1	1
led716	1	1	1	1	1	1	1	1	1
led717	1	1	1	1	1	1	1	1	1
led718	1	1	1	1	1	1	1	1	1
led719	1	1	1	1	1	1	1	1	1
led720	0	1	1	1	1	1	1	1	0
led721	1	1	1	1	1	1	1	1	1
led722	1	1	1	1	1	1	1	1	1
led723	1	1	1	1	1	1	1	1	1
led724	1	1	1	1	1	1	1	1	1
led725	1	1	1	1	1	1	1	1	1
led726	1	1	1	1	1	1	1	1	1
led727	1	1	1	1	1	1	1	1	1
led728	1	1	1	1	1	1	1	1	1
led729	1	1	1	1	1	1	1	1	1
led730	1	1	1	1	1	1	1	1	1
led731	1	1	1	1	1	1	1	1	1
led732	1	1	1	1	1	1	1	1	1
led733	1	1	1	1	1	1	1	1	1
led734	1	1	1	1	1	1	1	1	1
led735	1	1	1	1	1	1	1	1	1
led736	1	1	1	1	1	1	1	1	1
led737	1	1	1	1	1	1	1	0	1
led738	1	1	1	1	1	1	1	1	1
led739	1	1	1	1	1	1	0	1	1
led740	1	1	1	1	1	1	1	1	1
led741	1	1	1	1	1	1	1	1	1
led742	1	1	1	1	1	1	1	1	1
led743	1	1	1	1	1	1	1	1	1
led744	1	1	1	1	1	1	1	1	1
led745	1	1	1	1	1	1	1	1	1
led746	1	1	1	1	1	1	1	1	1
led747	1	1	1	1	1	1	1	1	1
led748	1	1	1	1	1	1	1	1	1
led749	1	1	1	1	1	1	1	1	1
led750	1	1	1	1	1	1	1	1	1
led751	1	1	1	1	1	1	1	1	1
led752	1	1	1	1	1	1	1	1	1
led753	1	1	1	1	1	1	1	1	1
led754	1	1	1	0	1	1	1	1	1
led755	1	1	1	1	1	1	1	1	1
led756	1	1	1	1	1	1	1	1	1
led757	1	1	1	1	1	1	1	1	1
led758	1	1	1	1	1	1	1	1	1
led759	1	1	1	1	1	1	1	1	1
led760	1	1	1	1	1	1	1	1	1
led761	1	1	1	1	1	1	1	1	1
led762	1	1	1	1	1	1	1	1	1
led763	1	1	1	1	1	1	1	1	1
led764	1	1	1	1	1	1	1	1	1
led765	1	1	1	1	1	1	1	1	1
led766	1	1	1	1	1	1	1	1	1
led767	1	1	1	1	1	1	1	1	1
led768	1	1	1	1	1	1	1	1	1
led769	1	1	1	1	1	1	1	1	1
led770	1	1	1	1	1	1	1	1	1
led771	1	1	1	1	1	1	1	1	1
led772	1	1	1	1	1	1	1	1	1
led773	1	1	1	1	1	1	1	1	1
led774	1	1	1	1	1	1	1	1	1
led775	1	1	1	1	1	1	1	1	1
led776	1	0	1	1	1	1	1	1	1
led777	1	1	1	1	1	1	1	1	1
led778	1	1	1	1	1	1	1	1	1
led779	1	0	1	1	1	1	1	1	1
led780	1	1	1	1	1	1	1	1	1
led781	1	1	1	1	1	1	1	1	1
led782	1	1	1	1	1	1	1	1	1
led783	1	1	1	1	1	1	1	1	1
led784	1	0	1	1	1	1	1	1	1
led785	1	1	1	1	1	1	1	1	1
led786	1	1	1	1	1	1	1	1	1
led787	1	1	1	1	1	1	1	1	1
led788	1	1	1	1	1	1	1	1	1
led789	1	1	1	1	1	1	1	1	1
led790	1	1	1	1	1	1	1	1	1
led791	1	1	1	1	1	1	1	1	1
led792	1	1	1	1	1	1	1	1	1
led793	1	1	1	1	1	1	0	1	1
led794	1	1	1	1	1	1	1	1	1
led795	1	1	1	1	1	1	1	1	1
led796	1	1	1	1	1	1	1	1	1
led797	1	1	1	1	1	1	1	1	1
led798	1	1	1	1	1	1	1	1	1
led799	1	1	1	1	1	1	1	1	1
led800	1	1	1	1	1	1	1	1	1
led801	1	1	1	1	1	0	1	1	1
led802	1	1	1	1	1	1	1	1	1
led803	1	1	1	1	1	1	1	1	1
led804	1	1	1	0	1	1	1	1	1
led805	1	1	1	1	1	1	1	1	1
led806	1	1	1	1	1	1	1	1	1
led807	1	1	1	1	1	1	1	1	1
led808	1	1	1	1	1	1	1	1	1
led809	1	1	1	1	1	1	1	1	1
led810	1	1	1	1	1	0	0	1	1
led811	1	1	1	1	1	1	1	1	1
led812	1	1	1	1	1	1	1	1	1
led813	1	1	1	1	1	1	1	1	1
led814	1	1	1	1	1	1	1	1	1
led815	1	1	1	1	1	0	1	1	1
led816	1	1	1	1	1	1	1	1	1
led817	1	1	1	1	1	1	1	1	1
led818	1	1	1	1	1	1	1	1	1
led819	1	1	1	1	1	1	1	1	1
led820	1	1	1	1	1	1	1	1	1
led821	1	1	1	1	1	1	1	1	1
led822	1	1	1	1	1	1	1	1	1
led823	1	1	1	1	1	1	1	1	1
led824	1	1	1	1	1	1	1	1	1
led825	1	1	1	1	1	1	1	1	1
led826	1	1	1	1	1	1	1	1	1
led827	1	1	1	1	1	1	1	1	1
led828	1	1	1	1	1	1	1	1	1
led829	1	1	1	1	1	1	1	1	1
led830	1	1	1	1	1	1	1	1	1
led831	1	1	1	1	1	1	1	1	1
led832	1	1	1	1	1	1	1	1	1
led833	1	1	1	1	1	1	0	1	1
led834	1	1	1	1	1	1	1	1	1
led835	1	1	1	1	1	1	1	1	1
led836	1	1	1	1	1	1	1	1	1
led837	1	1	1	1	1	1	1	1	1
led838	1	1	1	1	1	1	1	1	1
led839	1	1	1	1	1	1	1	1	1
led840	1	1	1	1	1	1	1	1	1
led841	1	1	1	1	1	1	1	1	1
led842	1	1	1	1	1	1	1	1	1
led843	1	1	1	1	1	1	1	1	1
led844	1	1	1	1	1	1	1	1	1
led845	1	1	1	1	1	1	1	1	1
led846	1	1	1	1	1	1	1	1	1
led847	1	0	1	1	1	1	1	1	1
led848	1	0	1	1	1	1	1	1	1
led849	1	1	1	1	1	1	1	1	1
led850	1	1	1	1	1	1	1	1	1
led851	1	1	1	1	1	1	1	1	0
led852	1	1	1	1	1	1	1	1	1
led853	1	1	1	1	1	1	1	1	1
led854	1	1	1	1	1	1	1	1	1
led855	1	1	1	1	1	1	1	1	1
led856	1	0	1	1	1	1	1	1	1
led857	1	0	1	1	1	1	1	1	1
led858	1	0	1	1	1	1	1	1	1
led859	1	0	1	1	1	1	1	1	1
led860	1	0	1	1	1	1	1	1	1
led861	1	1	1	1	1	1	1	1	1
led862	1	1	1	1	1	1	1	1	1
led863	1	0	1	0	0	1	1	1	1
led864	1	1	1	1	1	1	1	1	1
led865	1	1	1	1	1	1	1	1	1
led866	1	1	1	1	1	1	1	1	1
led867	1	1	1	1	1	1	1	1	1
led868	1	1	1	1	1	1	1	1	1
led869	1	1	1	1	1	1	1	1	1
led870	1	1	1	1	1	1	1	1	1
led871	1	1	1	1	1	1	1	1	1
led872	1	1	1	1	1	1	1	1	1
led873	1	1	1	1	1	1	1	1	1
led874	1	1	1	1	1	1	1	1	1
led875	1	1	1	1	1	1	1	1	1
led876	1	1	1	1	1	1	1	1	1
led877	1	1	1	1	1	1	1	1	1
led878	1	1	1	1	1	1	1	1	1
led879	1	1	1	1	1	1	1	1	1
led880	1	1	1	1	1	1	1	1	1
led881	1	1	1	1	1	1	1	1	1
led882	1	1	1	0	1	1	1	1	1
led883	1	1	1	1	1	0	1	1	1
led884	1	1	1	1	1	1	1	1	1
led885	1	1	1	1	1	1	1	1	1
led886	1	1	1	1	1	1	1	1	1
led887	1	1	1	1	1	1	1	1	1
led888	1	1	1	1	1	1	1	1	1
led889	1	1	1	1	1	1	0	1	1
led890	1	1	1	1	1	1	1	1	1
led891	1	1	0	1	1	1	1	1	1
led892	1	1	1	1	1	1	1	1	1
led893	1	1	1	1	1	1	1	1	1
led894	1	1	1	1	1	1	1	1	0
led895	1	1	1	1	1	1	1	1	1
led896	1	1	1	1	1	1	1	1	1
led897	1	1	1	1	1	1	1	1	1
led898	1	1	1	1	1	1	1	1	1
led899	1	1	1	1	1	1	1	1	0
led900	1	1	1	1	1	1	1	1	1
led901	1	1	1	1	1	1	1	1	1
led902	1	1	1	1	1	1	1	1	1
led903	1	1	0	1	1	1	1	1	1
led904	1	1	1	1	1	1	1	1	1
led905	1	1	1	1	0	1	1	1	1
led906	1	1	1	1	1	1	1	1	1
led907	1	1	1	1	1	1	1	1	1
led908	1	1	1	1	1	1	1	1	1
led909	1	1	1	1	1	1	1	1	1
led910	1	1	1	1	1	1	1	1	1
led911	1	1	1	1	1	1	1	1	1
led912	1	1	1	1	1	1	1	1	1
led913	1	1	1	1	1	1	1	1	1
led914	1	1	1	1	1	1	1	1	1
led915	1	1	1	1	1	1	1	1	1
led916	1	1	1	1	1	1	1	1	1
led917	1	1	1	1	1	1	1	1	1
led918	1	1	1	1	1	1	1	1	1
led919	1	1	1	1	1	1	1	1	1
led920	1	1	1	1	1	1	1	1	1
led921	1	1	1	1	1	1	1	1	1
led922	1	1	1	1	1	1	1	1	1
led923	1	1	1	1	1	1	1	1	1
led924	1	1	1	1	1	1	1	1	1
led925	1	1	1	1	1	1	1	1	1
led926	1	1	1	1	1	1	1	1	1
led927	1	1	1	1	1	1	1	1	1
led928	1	1	1	1	1	1	1	1	1
led929	1	1	1	0	1	1	1	1	1
led930	1	1	1	1	1	1	1	1	1
led931	1	0	1	1	1	1	1	1	1
led932	1	1	1	1	1	1	1	1	1
led933	1	0	1	1	1	1	1	1	1
led934	1	0	1	1	1	1	1	1	1
led935	1	1	1	1	1	1	1	1	1
led936	1	1	1	1	1	1	1	1	1
led937	1	1	1	1	1	1	1	1	1
led938	1	1	1	1	1	1	1	1	1
led939	0	1	1	1	1	1	1	1	1
led940	1	1	1	1	1	1	1	1	1
led941	1	1	1	1	1	1	1	1	1
led942	1	1	1	1	1	1	1	1	1
led943	1	1	1	1	1	1	1	1	1
led944	1	1	1	1	1	1	1	1	1
led945	1	1	1	1	1	1	1	1	1
led946	0	1	1	1	1	1	1	0	1
led947	1	1	1	1	1	1	1	1	1
led948	1	1	1	1	1	1	1	1	1
led949	1	1	1	1	1	1	1	1	1
led950	1	1	1	1	1	1	1	1	1
led951	1	1	1	1	1	1	1	1	1
led952	1	1	1	1	1	1	1	1	1
led953	1	1	1	1	1	1	1	1	1
led954	1	1	1	1	1	1	1	1	1
led955	1	1	1	1	1	1	1	1	1
led956	1	1	1	1	1	1	1	1	1
led957	0	1	1	1	1	1	1	1	0
led958	1	1	1	1	1	1	1	1	1
led959	1	1	1	1	1	0	1	1	1
led960	1	1	1	1	1	1	1	1	1
led961	1	1	1	1	1	1	1	1	1
led962	1	1	1	1	1	1	1	1	1
led963	1	1	1	0	1	1	1	1	1
led964	1	1	1	1	1	1	1	1	1
led965	1	1	1	1	1	1	1	1	1
led966	1	1	1	1	1	1	1	1	1
led967	1	1	1	1	1	1	1	1	1
led968	1	1	1	1	1	1	1	1	1
led969	1	1	1	1	1	1	1	1	1
led970	1	1	1	1	1	1	1	1	1
led971	1	1	1	1	1	1	1	1	1
led972	1	1	1	1	1	1	1	1	1
led973	1	1	1	1	1	1	1	1	1
led974	1	1	1	1	1	1	1	1	1
led975	1	1	1	1	1	1	1	1	1
led976	1	1	1	1	1	1	1	1	1
led977	1	1	1	1	1	1	1	1	1
led978	1	1	1	1	1	0	1	1	1
led979	1	1	1	1	1	1	1	1	1
led980	1	1	1	1	1	1	1	1	1
led981	1	1	1	1	1	1	1	1	1
led982	1	0	1	1	1	1	1	1	1
led983	1	0	1	1	1	1	1	1	1
led984	1	0	1	1	1	1	1	1	1
led985	1	0	1	1	1	0	0	1	0
led986	1	1	1	1	1	1	1	1	1
led987	1	1	1	1	1	1	1	1	1
led988	1	0	1	1	1	1	1	1	1
led989	1	1	1	1	1	1	1	1	1
led990	1	0	1	1	0	0	1	1	1
led991	1	0	1	1	1	1	1	1	1
led992	1	1	1	1	1	1	1	1	1
led993	1	1	1	1	1	1	1	1	1
led994	1	0	1	1	1	1	1	1	1
led995	1	1	1	1	1	1	1	1	1
led996	1	0	1	1	1	1	1	1	1
led997	1	0	0	1	1	1	0	1	1
led998	1	1	1	1	1	1	1	1	1
led999	1	1	1	1	1	1	1	1	1
led1000	1	1	1	1	1	1	1	1	1
led1001	1	1	1	1	1	1	1	1	1
led1002	1	1	1	1	1	1	1	1	1
led1003	1	1	1	1	1	0	1	1	1
led1004	1	1	1	1	1	1	1	1	1
led1005	1	1	1	1	1	1	1	1	1
led1006	1	1	1	1	1	1	1	1	1
led1007	1	1	1	1	1	1	0	1	1
led1008	1	1	1	1	1	1	1	1	1
led1009	1	1	1	1	1	1	1	1	1
led1010	1	1	0	0	0	0	0	0	0
led1011	1	1	1	1	1	1	1	1	1
led1012	1	1	1	1	1	1	1	1	1
led1013	1	1	1	1	1	1	1	1	1
led1014	1	1	1	1	1	1	1	1	1
led1015	1	1	1	1	1	1	1	1	1
led1016	1	1	1	1	1	1	1	1	1
led1017	1	1	1	1	1	1	1	1	1
led1018	1	1	1	1	1	1	1	1	1
led1019	1	1	1	1	1	1	1	1	1
led1020	1	1	1	1	1	1	1	1	1
led1021	1	1	1	1	1	1	1	1	1
led1022	1	1	1	1	1	1	1	1	1
led1023	1	1	1	1	1	1	1	1	1
led1024	1	1	1	1	1	1	1	1	1
led1025	1	1	1	1	1	1	1	1	0
led1026	1	1	1	1	1	1	1	1	1
led1027	1	1	1	1	1	1	1	1	1
led1028	1	1	1	1	1	1	1	1	1
led1029	1	1	1	1	1	1	1	1	1
led1030	1	1	1	1	1	1	1	1	1
led1031	1	1	1	1	1	1	1	1	1
led1032	1	1	1	1	1	1	1	1	1
led1033	1	1	1	1	1	1	1	1	0
led1034	1	1	1	1	1	1	1	1	1
led1035	1	1	1	1	1	1	1	1	1
led1036	1	1	1	1	1	1	1	1	1
led1037	1	1	1	1	1	1	1	1	1
led1038	1	1	1	0	1	1	1	1	1
led1039	1	1	0	1	1	1	1	1	1
led1040	1	1	1	1	1	1	1	1	1
led1041	1	1	1	1	1	1	1	1	1
led1042	1	1	1	1	1	1	1	1	1
led1043	1	1	1	1	1	1	1	1	1
led1044	1	1	1	1	1	1	1	1	1
led1045	1	1	1	1	1	0	1	1	1
led1046	1	1	1	1	1	1	1	1	1
led1047	1	1	1	1	1	1	1	1	1
led1048	1	1	1	1	1	1	1	1	1
led1049	1	1	1	1	1	1	1	1	1
led1050	1	1	1	1	1	1	1	1	1
led1051	1	1	1	1	1	1	1	1	1
led1052	1	1	1	0	1	1	1	0	1
led1053	1	1	1	1	1	1	1	1	1
led1054	1	1	1	1	1	1	1	1	1
led1055	1	0	1	1	1	1	1	1	1
led1056	1	1	1	1	1	1	1	1	1
led1057	1	0	1	1	1	1	1	1	1
led1058	1	1	1	1	1	1	1	1	1
led1059	1	1	1	1	1	1	1	1	1
led1060	1	1	1	1	1	1	1	1	1
led1061	1	1	1	1	1	1	1	1	1
led1062	1	1	1	1	1	1	1	1	1
led1063	0	1	1	1	1	1	1	1	1
led1064	1	1	1	1	1	1	1	1	1
led1065	1	1	1	1	1	1	1	1	1
led1066	1	1	1	1	1	1	1	1	1
led1067	0	1	1	1	1	1	1	1	1
led1068	1	1	1	1	1	1	1	1	1
led1069	1	1	0	1	1	1	1	1	1
led1070	1	1	1	1	1	1	1	1	1
led1071	1	1	1	1	1	1	1	1	1
led1072	1	1	1	1	1	1	1	1	1
led1073	1	1	1	1	1	1	1	1	1
led1074	1	1	1	1	1	1	1	1	1
led1075	1	1	1	1	1	1	1	1	1
led1076	1	1	0	1	0	0	1	1	1
led1077	1	1	1	1	1	1	1	1	1
led1078	1	1	1	1	1	1	1	1	1
led1079	1	1	1	1	1	1	1	1	1
led1080	1	1	1	1	1	1	1	1	1
led1081	1	1	1	1	1	1	1	1	1
led1082	1	1	1	1	1	1	1	1	1
led1083	1	1	1	1	1	1	1	1	1
led1084	1	1	1	1	1	1	1	1	1
led1085	0	1	1	1	1	1	1	1	0
led1086	1	1	1	1	1	1	1	1	1
led1087	1	1	1	1	1	1	1	1	1
led1088	1	1	1	1	1	1	1	1	0
led1089	1	1	1	1	1	1	1	1	1
led1090	1	1	1	1	1	1	1	1	1
led1091	1	1	1	1	1	1	1	1	1
led1092	1	1	1	1	1	0	1	1	1
led1093	1	1	1	1	1	1	1	1	1
led1094	1	1	1	1	1	1	1	1	1
led1095	1	1	0	1	1	1	1	1	1
led1096	1	1	1	1	1	1	1	1	1
led1097	1	1	1	1	1	1	1	1	1
led1098	1	1	1	1	1	1	1	1	1
led1099	1	1	0	1	1	1	1	1	1
led1100	1	1	1	1	1	1	1	1	1
led1101	1	1	1	1	1	1	1	1	1
led1102	1	1	1	1	1	1	1	1	1
led1103	1	1	1	1	1	1	1	0	1
led1104	1	1	1	0	1	1	0	1	0
led1105	1	1	1	1	1	1	1	1	1
led1106	1	1	1	1	1	1	1	1	1
led1107	1	1	1	1	1	1	1	1	1
led1108	1	1	1	1	1	1	1	1	1
led1109	1	1	1	1	1	1	1	1	1
led1110	1	1	1	1	1	1	1	1	1
led1111	1	1	1	1	1	1	1	1	1
led1112	1	1	1	1	1	1	1	1	1
led1113	1	1	1	1	1	1	1	1	1
led1114	1	1	1	1	1	1	1	1	1
led1115	1	1	1	1	1	1	1	1	1
led1116	1	1	1	1	1	1	1	1	1
led1117	1	1	1	1	1	1	1	1	1
led1118	1	1	1	1	1	1	1	1	1
led1119	0	1	0	0	1	0	0	0	0
led1120	1	1	1	1	1	1	1	1	1
led1121	1	1	0	0	1	1	1	1	0
led1122	1	1	1	1	1	1	1	1	0
led1123	1	1	1	1	1	1	1	1	1
led1124	1	1	1	1	1	1	0	1	1
led1125	1	1	1	1	1	1	1	1	1
led1126	1	1	1	1	1	1	1	1	1
led1127	1	1	1	1	1	1	1	1	1
led1128	1	1	1	1	1	1	1	1	1
led1129	1	1	1	1	1	1	1	1	1
led1130	1	1	1	1	1	1	1	1	1
led1131	1	1	0	1	1	1	1	1	1
led1132	1	1	1	1	1	1	1	1	1
led1133	1	1	1	1	1	1	1	1	0
led1134	1	1	1	1	1	1	1	1	1
led1135	1	1	1	1	1	1	1	1	1
led1136	1	1	1	1	1	1	1	1	1
led1137	1	1	1	1	1	1	1	1	1
led1138	1	1	1	1	1	1	1	1	1
led1139	1	1	1	1	1	1	1	1	1
led1140	1	1	1	1	1	1	1	1	1
led1141	1	1	1	1	1	1	1	1	1
led1142	1	1	1	1	1	1	1	1	1
led1143	1	1	1	1	1	1	1	1	1
led1144	1	1	1	1	1	1	1	1	1
led1145	1	1	1	1	1	1	1	1	1
led1146	0	1	1	1	1	1	1	1	1
led1147	1	1	0	1	1	1	1	1	1
led1148	1	1	1	1	1	1	1	1	1
led1149	1	1	1	1	1	1	1	1	1
led1150	1	1	1	1	1	1	1	1	1
led1151	1	1	1	1	1	1	1	1	1
led1152	1	0	1	1	1	1	1	1	1
led1153	0	0	1	0	1	0	1	1	1
led1154	1	0	1	1	1	1	1	1	1
led1155	1	0	1	1	1	1	1	1	1
led1156	1	1	1	1	1	1	1	1	1
led1157	1	1	1	1	1	1	1	1	1
led1158	1	1	1	1	1	1	1	1	1
led1159	1	1	1	1	1	1	1	1	1
led1160	1	1	1	1	1	1	1	1	1
led1161	1	1	1	1	1	1	1	1	1
led1162	1	1	1	1	1	1	1	1	1
led1163	1	1	1	1	1	1	1	1	1
led1164	1	1	1	1	0	1	1	1	1
led1165	1	1	1	1	1	1	1	1	1
led1166	1	1	1	1	1	1	1	1	1
led1167	1	1	1	1	1	1	1	1	1
led1168	1	1	1	1	1	1	1	1	1
led1169	1	1	1	1	1	1	1	1	1
led1170	1	1	1	1	1	1	1	1	1
led1171	1	1	1	1	1	1	1	1	1
led1172	1	1	1	1	1	1	1	1	1
led1173	1	1	1	1	1	1	1	1	1
led1174	1	1	1	1	1	1	1	1	1
led1175	1	1	1	1	1	1	1	1	1
led1176	1	1	1	1	1	1	1	1	1
led1177	1	1	1	1	1	1	1	1	1
led1178	1	1	1	1	1	1	1	1	1
led1179	1	1	1	1	1	1	1	1	1
led1180	1	1	1	1	1	1	1	1	1
led1181	1	1	1	1	1	1	1	1	1
led1182	1	1	1	1	1	1	1	1	1
led1183	1	1	1	1	1	1	1	1	1
led1184	1	1	1	1	1	1	1	1	1
led1185	1	1	1	1	1	1	1	1	1
led1186	1	1	0	1	1	1	1	1	1
led1187	1	1	1	1	1	1	1	1	1
led1188	1	1	1	1	1	1	1	1	1
led1189	1	1	1	1	1	1	1	1	0
led1190	1	1	1	1	1	1	1	1	1
led1191	1	1	1	1	1	1	1	1	1
led1192	1	1	1	1	1	1	1	1	1
led1193	1	1	0	1	1	1	1	1	0
led1194	1	1	1	1	1	1	1	1	1
led1195	1	1	1	1	1	1	1	1	1
led1196	1	1	1	1	1	1	1	1	1
led1197	1	1	1	1	1	1	1	1	1
led1198	1	1	1	1	1	1	1	1	1
led1199	1	1	1	1	1	1	1	1	1
led1200	1	1	1	1	1	1	1	1	1
led1201	1	1	0	1	1	1	1	1	1
led1202	1	1	1	1	1	1	1	1	1
led1203	0	1	1	1	1	1	1	1	0
led1204	1	1	1	1	1	1	1	1	1
led1205	1	1	1	1	1	1	1	1	1
led1206	1	1	1	1	1	1	1	1	1
led1207	1	1	1	1	1	1	1	1	1
led1208	1	1	1	1	1	1	1	1	1
led1209	1	1	1	1	1	1	1	1	1
led1210	1	1	1	1	1	1	1	1	1
led1211	1	1	1	1	1	1	1	1	1
led1212	1	1	1	1	1	1	1	1	1
led1213	1	1	1	1	1	1	1	1	1
led1214	1	1	1	1	1	1	1	1	1
led1215	1	1	1	1	1	1	1	1	1
led1216	1	1	1	1	1	0	0	1	1
led1217	1	1	1	1	1	1	1	1	1
led1218	1	1	1	1	1	1	1	1	1
led1219	1	1	1	1	1	1	1	1	1
led1220	1	1	1	1	1	1	1	1	1
led1221	1	1	1	1	1	1	1	1	1
led1222	1	1	1	1	1	1	1	1	1
led1223	1	1	1	1	1	1	1	1	1
led1224	1	1	1	1	1	1	1	1	1
led1225	1	1	1	1	1	1	1	1	1
led1226	1	1	1	0	1	1	1	1	1
led1227	1	1	1	1	1	1	1	1	1
led1228	1	1	1	1	1	1	1	1	1
led1229	1	1	1	1	1	1	1	1	1
led1230	1	1	1	1	1	1	1	1	1
led1231	1	1	1	1	1	1	1	1	1
led1232	1	1	1	1	1	1	1	1	1
led1233	1	1	1	1	1	1	1	1	1
led1234	1	1	1	1	1	1	1	1	1
led1235	1	1	1	1	1	1	1	1	1
led1236	1	1	1	1	1	0	1	1	1
led1237	1	1	1	1	1	1	1	1	1
led1238	1	1	1	1	1	1	1	1	1
led1239	1	1	1	1	1	1	1	1	1
led1240	1	1	1	1	1	1	1	1	1
led1241	1	1	1	1	1	1	1	1	1
led1242	1	0	1	1	1	1	1	1	1
led1243	1	1	1	1	1	1	1	1	1
led1244	1	1	1	1	1	1	1	1	1
led1245	1	0	1	1	1	1	0	1	1
led1246	1	1	1	1	1	1	1	1	1
led1247	1	1	1	1	1	1	1	1	1
led1248	1	1	1	1	1	1	1	1	1
led1249	1	1	1	1	1	1	1	1	1
led1250	1	0	1	1	1	1	0	1	1
led1251	1	0	1	1	1	1	1	1	1
led1252	1	1	1	1	1	1	1	1	1
led1253	1	1	1	1	1	1	1	1	1
led1254	1	1	1	1	1	1	1	1	1
led1255	1	1	1	1	1	1	1	1	1
led1256	1	1	1	1	1	1	1	1	1
led1257	1	1	1	1	1	1	1	1	1
led1258	1	1	1	1	1	1	1	1	1
led1259	1	1	1	1	1	1	1	1	1
led1260	1	1	1	1	1	1	1	1	1
led1261	1	1	1	1	1	1	1	1	1
led1262	1	0	1	1	1	1	1	1	1
led1263	1	1	1	1	1	1	1	1	1
led1264	1	1	1	1	1	1	1	1	1
led1265	1	1	1	1	1	1	1	1	1
led1266	1	1	1	1	1	1	1	1	1
led1267	1	1	1	1	1	1	1	1	1
led1268	1	1	1	1	1	1	1	1	1
led1269	1	1	1	1	1	1	1	1	1
led1270	1	1	1	1	1	1	1	1	1
led1271	1	1	1	1	1	1	1	1	1
led1272	1	1	1	1	1	1	1	1	1
led1273	1	1	1	1	1	1	1	1	1
led1274	1	1	1	1	1	1	1	1	1
led1275	1	1	1	1	1	1	1	1	1
led1276	1	0	1	1	1	1	1	1	1
led1277	0	1	1	1	1	1	1	1	1
led1278	0	1	1	1	1	0	0	0	0
led1279	1	1	1	1	1	1	1	1	1
led1280	0	1	1	1	1	1	0	0	0
led1281	1	1	1	1	1	1	1	1	1
led1282	1	1	1	1	1	1	1	1	1
led1283	1	1	1	1	1	1	1	1	1
led1284	0	1	1	1	1	0	0	0	0
led1285	1	1	1	1	1	1	0	1	1
led1286	0	1	1	1	1	1	1	0	0
led1287	0	1	1	1	1	1	1	1	1
led1288	1	1	1	1	1	1	1	1	1
led1289	1	1	1	1	1	1	1	1	1
led1290	0	1	1	1	1	1	0	0	0
led1291	0	1	1	1	1	1	0	0	0
led1292	0	1	1	1	1	1	1	0	0
led1293	1	1	1	1	1	1	1	1	1
led1294	0	1	1	1	1	1	0	0	0
led1295	1	1	1	1	1	1	1	1	1
led1296	0	1	0	0	1	1	1	0	0
led1297	0	1	1	1	1	1	1	1	0
led1298	1	1	1	1	1	0	1	1	1
led1299	0	1	0	1	1	1	1	1	0
led1300	0	1	0	1	1	1	1	1	0
led1301	0	1	1	1	1	1	0	0	0
led1302	0	1	1	1	1	0	0	0	0
led1303	0	1	0	1	1	0	1	1	1
led1304	0	1	1	1	1	1	1	1	1
led1305	0	1	1	1	1	0	1	1	1
led1306	1	1	1	1	1	1	1	1	1
led1307	0	1	1	1	1	1	1	1	0
led1308	0	1	1	1	1	1	1	1	1
led1309	0	1	1	1	1	1	0	0	0
led1310	0	1	1	1	1	1	1	1	0
led1311	0	1	1	1	1	1	0	0	0
led1312	0	1	0	1	1	1	1	1	0
led1313	0	1	1	1	1	1	1	1	0
